Role,Number,Player,Ht,Wt,Yr,G,S,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Role Player,2,Trey Hutcheson,6-5,195,Fr,31,25,65.1,93.2,16.1,17.2,44.8,48.1,3.2,12.4,12.4,17.7,2.7,1.1,3.9,2.7,26.7,36,51,0.706,33,82,0.402,35,109,0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,452,NA,NA,NA,NA,NA,NA,NA,National Rank,Albany,2020,46404
Role Player,0,Antonio Rizzuto,6-3,195,So,30,16,60.4,99.1,16.2,20.6,49.5,50.9,1.7,10,10.5,12.8,0.5,2.3,4.4,2.1,12.7,19,27,0.704,21,51,0.412,56,161,0.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Albany,2020,42241
Role Player,32,Romani Hansen,6-8,200,Sr,31,6,49.9,102,17,16.8,52.5,53.8,10.5,6.4,6.4,17.5,3.7,1.1,3.7,3.2,37.1,31,53,0.585,54,107,0.505,14,36,0.389,NA,NA,NA,NA,NA,NA,182,102,NA,NA,286,NA,NA,NA,NA,NA,NA,NA,National Rank,Albany,2020,43768
Role Player,54,Kendall Lauderdale,6-8,245,Sr,30,1,35.5,101.9,16.1,17.8,50.9,53.2,7,4.7,4.7,13.7,0.8,1.3,4.3,3.1,33.3,23,36,0.639,55,107,0.514,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albany,2020,42245
Limited Role,1,Malachi de Sousa,6-6,200,So,29,20,56.6,93,15.9,15.4,48.7,49.6,3.5,16.4,16.4,21.1,1.9,1.1,2.3,2.8,31.5,25,47,0.532,53,97,0.546,13,52,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,NA,NA,NA,426,NA,National Rank,Albany,2020,42242
Limited Role,14,Adam Lulka,6-8,245,So,19,4,32,100,13.3,9.7,51.9,55.5,9,6.1,6.1,22.9,0.9,1.3,3.1,3.6,83,27,44,0.614,26,50,0.52,1,3,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albany,2020,40056
Nearly Invisible,10,Brent Hank,6-10,265,So,27,24,27.9,94.2,11.3,6.7,56.2,51.4,10.2,5.7,5.7,24.9,2,1,4.8,3.5,115.6,15,37,0.405,18,32,0.562,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albany,2020,40224
Benchwarmer,33,Sasha French,6-11,235,Jr,15,4,8.6,75.8,17,15.7,56.5,54.1,2.2,2.1,2.1,31.7,3.2,0,4.9,3,34.8,3,8,0.375,13,23,0.565,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albany,2020,39611
Benchwarmer,3,JoJo Anderson,6-3,190,Jr,6,1,5.1,66.3,14.4,14.8,38.5,40.3,0,3.1,3.1,25,0,1.8,1.9,2.6,30.8,2,4,0.5,2,6,0.333,2,7,0.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albany,2020,38932
Benchwarmer,12,Mitch Doherty,6-7,235,Fr,7,NA,2,50.3,17.9,14.6,20,20,0,30.8,30.8,38.7,0,0,3.2,1.4,0,0,0,0,1,3,0.333,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albany,2020,46405
Go-to Guys,0,Troymain Crosby,6-4,200,Jr,25,25,67.4,94.2,28.3,26.3,44.7,52.9,6.4,12.4,12.4,23,0.8,2.3,4.2,5.6,44.5,106,122,0.869,106,224,0.473,11,50,0.22,NA,NA,123,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,234,61,NA,NA,National Rank,Alcorn St.,2020,41693
Major Contributor,12,Deshaw Andrews,6-4,240,Sr,26,25,54.6,110.9,24.2,26.8,55.1,58.6,5.2,11.6,11.6,14.8,0.2,2.6,4.8,4.5,32.7,57,74,0.77,54,116,0.466,47,110,0.427,NA,402,429,274,NA,NA,NA,NA,NA,NA,NA,334,NA,44,NA,436,NA,6,National Rank,Alcorn St.,2020,43586
Significant Contributor,11,Maurice Howard,6-1,190,Sr,24,24,80.4,97,21.9,21.9,47,51.9,1.7,22,22.2,22.2,0.5,1.7,2.2,3.5,27.3,63,74,0.851,57,134,0.425,47,137,0.343,336,NA,NA,NA,NA,NA,NA,NA,285,NA,NA,NA,296,NA,NA,1,NA,NA,National Rank,Alcorn St.,2020,39321
Role Player,3,Corey Tillery,6-3,180,Sr,26,26,83.5,95.3,18.6,22.7,47.6,49.6,2.4,8.3,8.3,16.6,0.2,1.7,1.5,2.3,11.9,28,35,0.8,36,94,0.383,69,199,0.347,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,National Rank,Alcorn St.,2020,40370
Role Player,23,Dominic Brewton,6-3,185,Fr,24,1,50.8,98.4,19.8,18,52.1,54.8,4.8,17,17,23.2,0.8,2.6,3.5,3.7,39,36,55,0.655,51,93,0.548,15,48,0.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343,NA,NA,NA,NA,412,NA,National Rank,Alcorn St.,2020,46550
Role Player,24,Arne Morris,6-3,190,Jr,24,NA,27.4,89,19.5,17.5,42.6,47.5,1.1,19,19.4,22.7,0.7,1.7,3.9,4.1,47.3,23,35,0.657,21,51,0.412,7,23,0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn St.,2020,46551
Limited Role,42,Alonzo Campbell,7-0,235,Sr,26,20,26,86.6,13.9,12.2,46.9,50,7.3,2.1,2.1,26.4,2.6,1,7.2,2.7,38.8,12,19,0.632,23,48,0.479,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn St.,2020,38047
Limited Role,4,Anthony Fairley,6-8,190,Jr,26,NA,23.1,90.3,15.8,13.8,49,49.4,11.8,5.8,5.8,26.1,6.2,0.9,9.3,2.5,28.6,7,14,0.5,24,49,0.49,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn St.,2020,46545
Nearly Invisible,10,Kobe Wilson,6-9,220,Jr,26,1,52.7,99.4,10.2,10.6,36.6,38.7,10,7.7,7.7,10.8,6.2,2,2.9,1.8,23.3,11,20,0.55,30,82,0.366,1,4,0.25,NA,NA,NA,NA,NA,NA,227,178,NA,95,95,NA,NA,NA,NA,NA,NA,NA,National Rank,Alcorn St.,2020,39146
Nearly Invisible,33,Devon Brewer,6-8,260,Sr,8,6,12.4,74.6,11.3,11.5,31.8,35.5,4.2,4.2,4.2,18.9,5.4,2.1,7.4,2.2,31.8,4,7,0.571,7,21,0.333,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn St.,2020,38499
Benchwarmer,21,Mark Carter,6-6,195,Jr,14,NA,9.4,93.7,16.2,15.1,45.5,49.7,7.8,0,0,17.3,1,2.8,8.5,4.2,59.1,8,13,0.615,10,22,0.455,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn St.,2020,46549
Benchwarmer,1,Isaiah Attles,6-2,170,Jr,5,2,7,88,18.6,16.8,50,52.8,1.5,13,13.6,28.6,0,2.3,0.6,3.2,33.3,4,6,0.667,3,8,0.375,4,10,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn St.,2020,46544
Benchwarmer,5,Dekedran Thorn,6-4,165,Fr,5,NA,3.9,56.4,24,24.9,33.3,29.6,5.4,4.9,4.9,22.6,0,1.4,1,3.8,26.7,0,4,0,2,7,0.286,2,8,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn St.,2020,46546
Go-to Guys,0,Sa'eed Nelson,6-2,190,Sr,29,29,87.1,102.1,30.2,27.9,50.5,53.4,4.3,28.1,28.1,18.5,1,4.5,2.4,5.2,38.9,108,165,0.655,193,358,0.539,14,66,0.212,82,NA,51,179,NA,NA,NA,NA,11,NA,NA,11,406,218,363,NA,484,NA,National Rank,American,2020,39591
Significant Contributor,23,Mark Gasperini,6-10,245,Sr,30,30,53.1,104.4,23.3,23.9,48.9,52.3,10.9,7.3,7.3,14,2.6,1.4,5.1,3.9,32.6,51,72,0.708,108,218,0.495,0,3,0,NA,NA,NA,NA,NA,NA,158,47,NA,406,461,NA,NA,NA,NA,NA,NA,NA,National Rank,American,2020,39274
Role Player,4,Jamir Harris,6-2,198,Jr,30,30,78.9,106.4,17.6,19.4,50.8,55.2,1.5,10.3,10.3,15.6,0.3,1.6,2.5,2.6,22.1,55,59,0.932,38,104,0.365,65,163,0.399,398,NA,NA,NA,NA,493,NA,NA,NA,NA,NA,NA,475,NA,NA,NA,NA,158,National Rank,American,2020,40809
Role Player,2,Stacy Beckton,6-4,186,Jr,30,30,75.9,100.7,17.4,17.8,49.4,53.6,3.2,8,8,17.9,3.3,2.4,3.4,2.9,29.2,55,69,0.797,73,143,0.51,29,93,0.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,484,NA,NA,NA,301,NA,NA,National Rank,American,2020,41568
Role Player,5,Connor Nelson,6-6,220,So,30,9,61.2,104.7,16.8,18.8,55.5,56.2,3.2,10,10.5,18.2,1.9,3.3,3.3,1.8,9.4,13,19,0.684,41,73,0.562,47,128,0.367,NA,NA,NA,NA,213,396,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,314,399,National Rank,American,2020,46704
Role Player,41,Jacob Boonyasith,6-3,215,So,23,22,49,98.4,16,17.2,55.8,56.2,1.8,8.1,8.1,21.5,1.1,0.8,2.9,1.9,13.6,12,20,0.6,37,65,0.569,30,82,0.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,412,National Rank,American,2020,43498
Role Player,21,Josh Alexander,6-8,243,So,30,NA,26.2,110,16.8,15.1,50.7,51.3,10.1,17.3,17.3,15.3,4.7,1.3,5.3,2.6,30.4,11,21,0.524,35,66,0.53,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American,2020,43496
Role Player,12,Yilret Yiljep,6-7,250,Sr,25,NA,21.7,117.4,19.2,14.8,66.1,64.9,14,6.6,6.6,18.4,4,1.3,6.7,4.7,73.2,24,41,0.585,37,56,0.661,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American,2020,18694
Limited Role,30,Ben Lubarsky,6-5,210,Fr,28,NA,27.6,96.6,15.3,16.2,51.3,52,2.9,6.4,6.4,18.2,0.3,1.6,3.1,2.3,23.1,10,18,0.556,16,30,0.533,16,48,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American,2020,46700
Nearly Invisible,13,Marvin Bragg,6-6,195,Jr,20,NA,14.6,116.7,10.8,11.8,48.3,54,2,9.6,9.6,9.1,1.8,1.3,3.6,2.1,30,8,9,0.889,7,15,0.467,5,15,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American,2020,41230
Go-to Guys,1,Justin Forrest,6-2,195,Jr,30,26,76.9,92.3,32.7,33.1,45.2,50.9,1.1,21.7,21.7,20.6,0.2,2.6,3.8,6.2,43,137,183,0.749,98,223,0.439,63,203,0.31,478,NA,22,3,NA,NA,NA,NA,315,NA,NA,359,NA,52,257,NA,NA,NA,National Rank,Appalachian St.,2020,40997
Role Player,4,O'Showen Williams,5-11,190,Sr,29,29,82.1,101.9,19.6,21.7,50.8,53.6,1.3,13.8,13.8,15.8,0.5,3.2,2,3.7,35.2,70,105,0.667,63,120,0.525,59,178,0.331,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,167,NA,NA,NA,NA,NA,National Rank,Appalachian St.,2020,41381
Role Player,0,Isaac Johnson,6-9,212,Sr,28,28,77.3,105.1,19.3,19.1,49.4,52.4,7.3,14.9,14.9,15.1,1.1,2.6,2.1,4,46.6,72,115,0.626,83,157,0.529,26,90,0.289,467,NA,NA,NA,NA,NA,NA,372,NA,NA,NA,335,205,NA,189,NA,NA,NA,National Rank,Appalachian St.,2020,38703
Role Player,20,Adrian Delph,6-3,185,So,30,25,66.1,89.7,19.3,21.6,45.8,48,3.7,8.7,8.7,19.1,0.7,1.1,2.7,3,24.3,37,58,0.638,57,117,0.487,35,122,0.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Appalachian St.,2020,42965
Role Player,2,Kendall Lewis,6-7,180,Fr,31,14,56.3,98,19.8,17.1,51.2,55.7,7.5,9.1,9.1,22.8,3.1,3.2,4.6,4.5,59.6,65,96,0.677,81,154,0.526,1,7,0.143,NA,NA,NA,NA,NA,NA,495,NA,NA,NA,362,127,NA,457,NA,NA,NA,NA,National Rank,Appalachian St.,2020,45951
Role Player,21,James Lewis,6-8,215,So,31,5,31.1,88.8,16.9,12.9,43.3,49.3,9.4,4.7,4.7,25,3,0.5,4.2,4.2,76.1,32,51,0.627,29,67,0.433,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appalachian St.,2020,40800
Limited Role,50,Hunter Seacat,6-9,235,Sr,31,26,67.2,112.3,13.3,12.8,59.7,60.6,6.5,7.6,7.6,17.3,2.8,0.6,3.1,2.9,46.5,41,67,0.612,86,143,0.601,0,1,0,NA,327,NA,NA,63,119,NA,NA,NA,NA,439,NA,NA,NA,19,NA,144,NA,National Rank,Appalachian St.,2020,32153
Limited Role,10,Michael Bibby,6-3,175,Jr,31,NA,23.4,90.2,12.3,12.5,40.8,44.3,2,14,14.5,21.3,0,1.2,3.7,2,22.4,8,11,0.727,5,10,0.5,10,39,0.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appalachian St.,2020,39340
Nearly Invisible,11,Donovan Gregory,6-5,190,Fr,23,2,18.6,89.3,11.4,12.5,41,40,6.4,10.3,10.3,17.8,0.5,2.8,4.8,1.3,5.1,0,2,0,16,38,0.421,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appalachian St.,2020,45949
Major Contributor,1,Nico Mannion,6-3,190,Fr,32,32,80.2,104.9,24.8,24,46.5,52,0.9,31,31.4,18.2,0,2.1,2.1,4.4,36.2,106,133,0.797,91,205,0.444,53,162,0.327,343,NA,361,NA,NA,NA,NA,NA,66,NA,NA,NA,235,461,465,302,NA,NA,National Rank,Arizona,2020,46813
Major Contributor,22,Zeke Nnaji,6-11,240,Fr,32,32,75.8,116.1,24.1,21.7,57.8,63,11.5,5.8,5.8,16.9,3.3,1.3,3.1,6.1,63.7,152,200,0.76,174,297,0.586,5,17,0.294,NA,179,432,NA,109,42,12,225,NA,NA,341,NA,NA,59,39,489,198,NA,National Rank,Arizona,2020,46814
Significant Contributor,0,Josh Green,6-6,210,Fr,30,30,71.8,107.8,20.5,21.1,47.6,52.8,4.8,16,16,14.7,1.6,2.8,3.1,4,37.9,85,109,0.78,92,205,0.449,30,83,0.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,402,377,NA,455,National Rank,Arizona,2020,46809
Role Player,3,Dylan Smith,6-5,185,Sr,32,32,65.4,97.5,17.7,19.4,48.1,51.1,2.1,10,10,18.6,2.5,1.6,3.5,2.9,24.4,43,59,0.729,31,86,0.36,57,156,0.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415,National Rank,Arizona,2020,31959
Role Player,10,Jemarl Baker,6-4,200,So,32,NA,47.9,107.7,16.6,19.4,46.3,48.7,2,21.3,21.3,12.7,0.9,2.1,3.4,2.1,13,19,23,0.826,28,72,0.389,36,105,0.343,NA,NA,NA,NA,NA,NA,NA,NA,339,251,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Arizona,2020,40863
Role Player,13,Stone Gettings,6-9,240,Sr,27,16,43.4,106.8,17,17.3,53.5,55.6,8.3,9,9,18.6,1.6,1.5,4.6,2.7,25.2,25,36,0.694,54,102,0.529,15,41,0.366,NA,NA,NA,NA,NA,NA,393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Arizona,2020,30374
Role Player,5,Max Hazzard,6-0,175,Sr,28,NA,31.8,114.1,16.4,19.5,56.8,58.9,1.9,13.2,13.2,15.2,0.3,2.1,4.2,2.2,15.2,15,18,0.833,16,29,0.552,34,89,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona,2020,39324
Role Player,4,Chase Jeter,6-10,240,Sr,22,16,27.7,111.7,19.4,17.8,56.4,58.1,8.3,7.7,7.7,14,2.9,1,5.8,5.2,64.9,37,61,0.607,53,94,0.564,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona,2020,30445
Limited Role,11,Ira Lee,6-7,240,Jr,32,2,32.4,99.8,15.3,13.8,52.9,53.4,7.9,8.2,8.2,21.4,3,2.2,5.5,2.9,37.6,17,32,0.531,45,85,0.529,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona,2020,40685
Limited Role,35,Christian Koloko,7-0,215,Fr,28,NA,18.1,109.2,15.2,16.8,48.3,46.7,13.1,4,4,4.8,12.3,2.2,6.3,3.1,34.5,7,20,0.35,28,57,0.491,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona,2020,46812
Benchwarmer,5,Devonaire Doutrive,6-5,185,So,3,NA,4,120.2,18.3,18.6,46.4,53.4,6.7,14.5,14.5,6.1,2.3,1.1,1.6,4.8,57.1,6,8,0.75,5,11,0.455,1,3,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona,2020,42498
Go-to Guys,1,Remy Martin,6-0,170,Jr,31,31,84.4,103.9,29.2,29.4,49.9,54.2,1.4,26,26.2,17.1,0.1,2.4,1.8,5.2,33.5,122,158,0.772,141,284,0.496,63,188,0.335,152,NA,73,104,NA,NA,NA,NA,157,NA,NA,425,103,214,NA,423,NA,NA,National Rank,Arizona St.,2020,41455
Go-to Guys,11,Alonzo Verge,6-3,167,Jr,28,9,60.4,97.8,28.9,31.4,46.8,50.2,2.5,18.8,18.8,15.1,0.5,2.8,2.4,4.7,26.3,70,95,0.737,136,285,0.477,22,76,0.289,NA,NA,9,48,NA,NA,NA,NA,461,NA,NA,229,409,371,NA,NA,NA,NA,National Rank,Arizona St.,2020,46755
Significant Contributor,2,Rob Edwards,6-5,205,Sr,31,28,71.3,96.6,20.2,22.8,49.7,52.5,2,4.5,4.5,17.3,0.2,2,3.1,3.2,22.3,52,69,0.754,44,108,0.407,73,201,0.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438,National Rank,Arizona St.,2020,30319
Role Player,23,Romello White,6-8,220,Jr,30,29,68.9,107.6,18.8,15,56.9,60.2,10,6.9,6.9,21.3,4.6,0.9,3.5,4.5,60.9,82,120,0.683,112,197,0.569,0,0,0,NA,NA,NA,NA,148,131,229,83,NA,NA,193,NA,NA,422,54,NA,278,NA,National Rank,Arizona St.,2020,39568
Role Player,4,Kimani Lawrence,6-8,220,Jr,30,23,41.4,95.3,16,16.6,47.3,48.4,5.3,4.9,4.9,15.2,2.4,1.9,4.4,3.1,32.1,22,42,0.524,38,72,0.528,16,59,0.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Arizona St.,2020,41074
Role Player,10,Jaelen House,6-2,160,Fr,30,NA,38.5,86,16.8,16.8,34.1,40.8,2.4,12.5,12.5,16.9,0.5,4.3,4.3,3.3,35,33,43,0.767,18,63,0.286,16,60,0.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona St.,2020,46713
Limited Role,35,Taeshon Cherry,6-8,210,So,25,11,37.9,92,15,16.9,41.4,43.3,6.3,4.5,4.5,13.1,2.9,1.6,6.9,2.3,18.9,14,23,0.609,28,56,0.5,15,66,0.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona St.,2020,42505
Limited Role,24,Jalen Graham,6-9,205,Fr,28,2,24.7,111.4,15.1,13,68.8,65.8,11.7,6.9,6.9,24.6,10.6,1.1,6.4,2.3,22.9,5,14,0.357,42,61,0.689,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona St.,2020,46771
Nearly Invisible,0,Mickey Mitchell,6-7,225,Sr,23,11,28.9,86,10.3,7.6,39.3,41.9,6.4,8.2,8.2,26.5,1.6,2.4,5.7,2.1,40.5,9,17,0.529,15,35,0.429,1,7,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona St.,2020,31335
Nearly Invisible,5,Elias Valtonen,6-7,195,So,19,8,21.9,87,8.7,7.7,48.4,48.6,1.6,4.2,4.2,22.9,0.8,1.8,4.7,2.2,46.9,7,15,0.467,5,18,0.278,7,14,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona St.,2020,42513
Nearly Invisible,20,Khalid Thomas,6-9,210,Jr,23,3,15.9,130.8,11.6,13.6,65.8,64.9,4.3,4.6,4.6,7.2,1.1,3.3,2.6,2.3,26.8,6,11,0.545,9,15,0.6,12,26,0.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona St.,2020,46763
Benchwarmer,3,Caleb Christopher,6-1,180,Fr,9,NA,2.4,58.5,18.5,15.2,21.4,33.7,3.5,0,0,29.4,0,1.8,4,4.3,57.1,3,4,0.75,0,5,0,1,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona St.,2020,46703
Go-to Guys,15,Mason Jones,6-5,200,Jr,31,30,80.5,111.9,31.7,28.7,53.3,61.4,2.5,23.1,23.1,16.7,0.6,2.7,3.9,8.1,66.8,233,282,0.826,123,228,0.539,68,194,0.351,329,347,3,131,343,81,NA,NA,261,NA,NA,295,NA,1,29,179,476,NA,National Rank,Arkansas,2020,42340
Significant Contributor,33,Jimmy Whitt,6-3,175,Sr,32,32,91.1,105.5,20.2,22.4,48.7,52.2,4,12.4,12.4,10.3,1.3,2.1,2.5,3.9,33.1,87,123,0.707,181,371,0.488,0,1,0,29,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,489,NA,NA,NA,NA,NA,National Rank,Arkansas,2020,30084
Significant Contributor,1,Isaiah Joe,6-5,180,So,26,25,72.1,104.6,23,27.4,49.7,54.4,1.7,10,10,11.7,0.8,2.1,2,3.9,25.3,81,91,0.89,38,85,0.447,94,275,0.342,NA,NA,NA,235,NA,NA,NA,NA,NA,146,NA,NA,194,NA,NA,27,NA,NA,National Rank,Arkansas,2020,42337
Role Player,3,Desi Sills,6-1,196,So,32,24,76.8,100.5,17.8,19.6,51.1,53.4,2.3,7.8,7.8,13.9,0.5,1.7,3.9,3.5,33.1,59,91,0.648,70,132,0.53,47,143,0.329,484,NA,NA,NA,NA,NA,NA,NA,NA,392,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Arkansas,2020,42336
Limited Role,5,Jalen Harris,6-2,166,Jr,32,5,59.6,94.1,12.8,9.8,45.3,51.4,1.5,17,17.2,26.6,1,2,4.2,2.7,47.7,38,51,0.745,23,46,0.5,17,61,0.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Arkansas,2020,38787
Limited Role,2,Adrio Bailey,6-6,217,Sr,32,30,56.1,97.6,15.9,15.3,53.2,53.5,5.6,5,5,17.9,6.6,3,5.8,3.4,42.7,35,67,0.522,61,118,0.517,15,39,0.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,173,NA,NA,NA,NA,NA,NA,National Rank,Arkansas,2020,38014
Limited Role,35,Reggie Chaney,6-8,222,So,29,7,32.5,110.3,15.9,12.3,67.1,64.8,10.8,8.9,8.9,24.2,4.1,2.5,6.4,3.4,52,20,38,0.526,49,73,0.671,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas,2020,42345
Limited Role,0,Jeantal Cylla,6-7,215,Sr,28,1,15.5,67.5,13.7,12.4,31.4,35.2,4.6,3.5,3.5,24.3,2.1,0.8,6,2.7,37.1,7,13,0.538,8,22,0.364,2,13,0.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas,2020,30553
Nearly Invisible,24,Ethan Henderson,6-8,210,So,20,6,14.1,120.5,10,8.2,57.1,53.3,10.2,3.9,3.9,6.2,9.4,1.2,7,3.2,81,7,17,0.412,12,21,0.571,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas,2020,42342
Go-to Guys,3,Markedric Bell,6-7,190,Jr,27,24,56.9,82.3,28.3,35,41,44.5,5.3,10.6,10.6,18.9,5.1,2,5.2,4.2,25,50,71,0.704,103,239,0.431,9,45,0.2,NA,NA,121,14,NA,NA,NA,418,NA,NA,157,NA,NA,NA,NA,NA,NA,NA,National Rank,Arkansas Pine Bluff,2020,46962
Major Contributor,1,Zavian Jackson,6-3,170,Jr,20,1,18.7,76.3,25.4,23.2,43.5,49.5,1.1,13.4,13.4,32.1,2.2,1.9,4,4.8,50,22,31,0.71,15,31,0.484,8,31,0.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas Pine Bluff,2020,43949
