Role,Number,Player,Ht,Wt,Yr,G,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Limited Role,NA,Rhau-Chavis Landfair,,NA,,33,49.4,73.8,14.5,13.1,37.6,41.5,5.7,5.3,5.3,30.3,4.4,1.2,6.1,2.5,43.2,31,54,0.574,47,124,0.379,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,National Rank,Alcorn St.,2003,2229
Limited Role,NA,Corey Jackson,,NA,So,33,47.8,72,12.8,9.3,44.8,46.3,2.6,17,17.1,43.3,0.6,3.8,3.4,1.3,22.1,11,19,0.579,34,65,0.523,3,21,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,National Rank,Alcorn St.,2003,36582
Nearly Invisible,NA,Steve Wallace,6-5,190,Sr,32,19.4,83.9,9.4,8,41.7,48.3,4.7,6.1,6.1,33.5,2.3,2.3,5.9,1.6,36.7,9,11,0.818,8,18,0.444,3,12,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn St.,2003,18501
Benchwarmer,NA,Fred Cole,,NA,Fr,19,6.9,99.7,24.3,23.2,45.2,49.3,8.3,24,24,19.5,0,1.2,3.6,5.1,58.1,11,18,0.611,5,17,0.294,6,14,0.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn St.,2003,2374
Major Contributor,NA,Steve Miles,6-2,200,Sr,30,84,102.6,27,30.4,50.2,53.9,3.8,16.7,16.7,17.8,0.3,1.3,2,2.6,23.4,79,96,0.823,80,180,0.444,84,230,0.365,159,NA,127,8,NA,NA,NA,478,NA,NA,NA,NA,79,NA,NA,139,NA,426,National Rank,American,2003,18124
Major Contributor,NA,Glenn Stokes,5-7,150,Sr,30,82.2,106.2,24.2,26.7,53.7,57.4,2.6,15,15.5,18.7,0,2.8,2.5,2.6,25.8,76,91,0.835,62,150,0.413,85,203,0.419,221,NA,349,249,317,295,NA,NA,NA,NA,NA,36,286,NA,NA,114,NA,109,National Rank,American,2003,18134
Significant Contributor,NA,Jernavis Draughn,,NA,Jr,30,64.4,94.5,20,17.3,57.5,56,8.3,7.2,7.2,24.9,2.3,2.6,4.4,3.1,49.7,42,89,0.472,103,179,0.575,0,0,0,NA,NA,NA,NA,12,425,NA,NA,NA,NA,457,476,NA,NA,212,NA,151,NA,National Rank,American,2003,17148
Role Player,NA,Andres Rodriguez,,NA,Jr,30,67.9,103.3,16.1,10.6,50.9,52.6,3.1,34,34.5,28.9,0,3.6,3.1,2.1,50,33,58,0.569,38,77,0.494,14,39,0.359,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,119,NA,NA,207,NA,NA,NA,National Rank,American,2003,16843
Role Player,NA,Matej Cresnik,,NA,So,30,62.2,104.4,17,19.5,46.7,51.3,5.8,5.3,5.3,13.2,0.6,0.8,4.9,2.2,29.2,46,57,0.807,46,116,0.397,30,79,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,33,National Rank,American,2003,532
Role Player,NA,Raimondas Petrauskas,,NA,So,30,29.6,104.7,16.2,16.2,53.2,52.9,9.2,6.7,6.7,15.1,5.9,1.4,7.4,2.5,40.3,15,31,0.484,41,76,0.539,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American,2003,1784
Role Player,NA,Jason Thomas,,NA,So,28,24.2,94.5,17.6,19,49.3,49.2,5.8,11.7,11.7,20.7,1.2,3,5.2,1.4,14.9,5,11,0.455,20,45,0.444,11,29,0.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American,2003,267
Limited Role,NA,Ricardas Patiejunas,6-5,200,Sr,29,43.2,114.4,15.9,18.7,54.2,56.5,6.5,7,7,12.1,0,1.1,3.7,1.8,23.1,22,30,0.733,27,47,0.574,29,83,0.349,NA,172,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,American,2003,18367
Limited Role,NA,Demek Adams,5-11,180,Sr,30,29.9,92.7,13.1,7.5,45.8,48.9,2,27,27.6,35.8,0.3,0.7,2.1,1.7,52.8,11,19,0.579,3,12,0.25,9,24,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American,2003,18441
Benchwarmer,NA,Patrick Okpwae,,NA,,4,4.6,110,16.7,16.2,50,57,4.4,3.8,3.8,13.4,10.5,2.2,3.6,3.7,66.7,6,8,0.75,6,12,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American,2003,1633
Benchwarmer,NA,Jamaal Caterina,,NA,,14,4.4,73.1,19.7,18.6,46.2,46.2,6.9,8.2,8.2,36,2.2,0,5.3,0.6,0,0,0,0,6,12,0.5,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American,2003,3631
Go-to Guys,NA,Shawn Hall,5-8,155,,28,74.2,98.4,30.3,37.2,46.2,49.9,1.9,15,15.8,17.4,0.5,1.8,1.2,3.5,21.5,92,112,0.821,86,212,0.406,103,309,0.333,NA,NA,33,6,NA,NA,NA,NA,NA,496,NA,NA,2,488,NA,144,NA,NA,National Rank,Appalachian St.,2003,36267
Significant Contributor,NA,Chris McFarland,,NA,So,29,59.7,105.6,20.8,22.7,50.2,54.5,5.2,9.1,9.1,17,3,1.9,2.8,3.7,37.5,72,96,0.75,106,213,0.498,15,43,0.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,438,336,NA,436,416,NA,437,NA,NA,National Rank,Appalachian St.,2003,1833
Significant Contributor,NA,Jonathan Mitchell,,NA,Jr,29,49.9,110.2,20.4,14.9,62.9,64.5,11.8,9.9,9.9,24.1,8.2,3.6,6.5,5.4,90,82,126,0.651,88,140,0.629,0,0,0,NA,356,NA,NA,NA,NA,111,188,NA,NA,42,111,NA,46,NA,NA,38,NA,National Rank,Appalachian St.,2003,17457
Role Player,NA,Graham Bunn,6-0,175,Sr,29,78.4,113.2,18.4,16.3,57.1,62,2,25,25.7,23.9,0.6,3.1,2.1,3.3,45.2,88,109,0.807,73,136,0.537,43,105,0.41,356,217,NA,NA,136,71,NA,NA,183,NA,NA,227,91,NA,296,208,368,151,National Rank,Appalachian St.,2003,35154
Role Player,NA,Nate Carson,6-5,220,,29,63.9,102.4,19.1,18.3,50.2,53.5,8.6,14.2,14.2,22.3,3.4,2.4,4.8,3,35.5,54,78,0.692,88,154,0.571,15,66,0.227,NA,NA,NA,NA,NA,NA,45,407,NA,NA,276,NA,NA,NA,NA,NA,163,NA,National Rank,Appalachian St.,2003,35914
Role Player,NA,John Shehan,6-8,245,Sr,29,57.8,106.8,19.8,17.5,57.6,58.8,12.3,6.4,6.4,21.1,2.7,1.2,3.5,4.2,56.5,65,108,0.602,110,191,0.576,0,0,0,NA,NA,NA,NA,NA,NA,74,91,NA,NA,386,NA,NA,234,NA,NA,148,NA,National Rank,Appalachian St.,2003,35442
Role Player,NA,Corwin Davis,,NA,So,29,29.5,84.8,16.8,17.6,35.7,38.8,5,17,17.4,23.4,0.6,2.2,4.9,1.7,16.3,12,16,0.75,23,61,0.377,8,37,0.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appalachian St.,2003,2674
Limited Role,NA,Matt Jones,,NA,Jr,29,54.8,104.4,13.5,12.3,43.3,51.2,5.7,8.2,8.2,18.1,0.1,4.7,4.3,3.4,63,59,80,0.738,34,77,0.442,14,50,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,National Rank,Appalachian St.,2003,17490
Limited Role,NA,Ahmad Smith,,NA,Jr,28,21.6,92.1,14,11.3,45.7,48.1,8.9,6.8,6.8,24.2,0.8,2.2,6.6,3.1,60.9,15,28,0.536,21,46,0.457,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appalachian St.,2003,42
Benchwarmer,NA,Nathan Cranford,,NA,,5,5.1,116.4,14,16.7,56.2,56.2,3.4,22,22.3,18.2,0,1.7,3.3,0.7,0,0,0,0,3,4,0.75,4,12,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appalachian St.,2003,1641
Benchwarmer,NA,P.J. Bullock,,NA,,10,4.1,126.5,18,30,54.3,54.3,4.3,8.2,8.2,0,0,1.1,5.8,0.7,0,0,0,0,5,8,0.625,5,15,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appalachian St.,2003,37633
Major Contributor,NA,Will Bynum,,NA,So,8,10.2,92.4,26.4,27.3,46.6,47.9,8.7,15,15.3,25.6,0,2.8,4.2,2.7,20.3,7,12,0.583,8,22,0.364,13,37,0.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona,2003,841
Significant Contributor,NA,Jason Gardner,5-10,190,Sr,32,85.9,108,21,20.5,48.1,53.4,1.5,22.9,22.9,20.4,0,2.7,1.7,3.6,39.5,114,147,0.776,80,173,0.462,66,199,0.332,118,NA,NA,NA,NA,NA,NA,NA,258,NA,NA,375,29,447,431,334,NA,NA,National Rank,Arizona,2003,18111
Significant Contributor,NA,Luke Walton,6-8,245,Sr,28,59.5,103.3,22.6,20.3,47.5,50.8,5.5,30.1,30.1,23.6,0.8,1.8,2.9,3.2,34.1,59,87,0.678,79,182,0.434,28,73,0.384,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,294,National Rank,Arizona,2003,18286
Significant Contributor,NA,Andre Iguodala,,NA,Fr,32,47.2,99.8,20.5,18.2,40.6,46.2,10.6,16.9,16.9,20.5,2.7,4,4,3.9,48.6,59,88,0.67,60,137,0.438,9,44,0.205,NA,NA,NA,NA,NA,NA,216,485,NA,NA,387,52,NA,35,NA,NA,NA,NA,National Rank,Arizona,2003,16952
Significant Contributor,NA,Hassan Adams,,NA,,32,44.1,107.6,22.8,25.9,50.4,53.9,9.9,5.8,5.8,16.9,1.3,3.9,3.4,3.1,25.3,48,61,0.787,111,207,0.536,7,34,0.206,NA,NA,498,325,NA,NA,277,NA,NA,427,NA,75,NA,NA,NA,NA,371,NA,National Rank,Arizona,2003,595
Significant Contributor,NA,Chris Rodgers,6-4,NA,Fr,28,17.8,89.4,20.3,16.5,29,41.5,4.1,17,17.1,22.4,1.2,3.6,5,5.2,75.8,34,47,0.723,12,47,0.255,4,15,0.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona,2003,1779
Role Player,NA,Channing Frye,,NA,So,32,62.5,122.9,19.7,22,56.9,58.9,12.3,5.2,5.2,10.2,6.7,1.2,4.3,3.7,37.9,73,110,0.664,165,289,0.571,0,1,0,NA,22,NA,NA,14,205,75,134,NA,11,69,NA,NA,414,481,NA,167,NA,National Rank,Arizona,2003,436
Role Player,NA,Rick Anderson,6-9,225,Sr,31,60.5,123,17.4,18.5,59.5,61,10.9,9.7,9.7,15,2.8,1.7,4.3,2.7,30.4,49,72,0.681,99,162,0.611,28,75,0.373,NA,21,NA,NA,64,98,198,4,NA,204,373,NA,NA,NA,NA,NA,5,367,National Rank,Arizona,2003,18277
Role Player,NA,Salim Stoudamire,,NA,So,30,59.5,116.8,19.4,21,60.8,64.6,1.1,11,11.9,21.7,0.2,1.2,3.4,3,30.7,70,81,0.864,54,104,0.519,71,160,0.444,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,34,National Rank,Arizona,2003,497
Limited Role,NA,Isaiah Fox,,NA,,31,28.6,99.7,15.9,14.6,54.5,54,11.1,3.5,3.5,23.2,1.7,1.7,5.8,2.7,37.5,16,33,0.485,48,88,0.545,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona,2003,2955
Limited Role,NA,Dennis Latimore,,NA,,23,21.2,112.6,13,11.6,51.9,53.5,7.6,7.2,7.2,13.2,2.3,0.8,1.9,3.6,69.2,20,36,0.556,27,52,0.519,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona,2003,1544
Major Contributor,NA,Ike Diogu,,NA,Fr,32,79.8,117.7,25.8,23.5,62.2,66,11.2,5.2,5.2,19.7,3,0.4,3.6,6,71,180,245,0.735,201,321,0.626,9,24,0.375,306,89,2,NA,24,13,165,307,NA,NA,334,NA,NA,19,3,NA,39,NA,National Rank,Arizona St.,2003,31
Significant Contributor,NA,Curtis Millage,6-2,175,Sr,29,75.7,114.8,21.5,25.2,51.9,55.6,2.5,14,14.4,13.2,0.1,2.6,3,3.8,38.7,98,136,0.721,128,242,0.529,36,109,0.33,452,158,NA,38,448,468,NA,NA,NA,79,NA,428,NA,368,456,NA,42,NA,National Rank,Arizona St.,2003,18189
Significant Contributor,NA,Tommy Smith,6-10,215,Sr,32,72.2,96.3,23.7,21.6,50.2,51.9,9.1,17.1,17.1,25.3,7.4,1.9,4.5,3.6,42.7,70,122,0.574,136,268,0.507,5,18,0.278,NA,NA,402,NA,NA,NA,376,413,NA,NA,52,NA,NA,438,356,NA,NA,NA,National Rank,Arizona St.,2003,18210
Significant Contributor,NA,Shawn Redhage,6-7,225,Sr,32,46.4,113.9,22.6,21.9,53.2,57.2,9.4,18.2,18.2,17.9,2.7,1.1,5.8,4.2,50.3,66,94,0.702,77,154,0.5,15,33,0.455,NA,19,NA,NA,NA,NA,342,NA,462,NA,388,NA,NA,225,NA,NA,NA,NA,National Rank,Arizona St.,2003,18349
Role Player,NA,Jason Braxton,,NA,So,32,50.4,85.1,17.7,15.7,40,41.8,4,18.4,18.4,26,0.8,3.4,4.7,2.9,44.8,31,65,0.477,52,125,0.416,4,20,0.2,NA,NA,NA,NA,NA,NA,NA,NA,452,NA,NA,16,NA,NA,NA,NA,NA,NA,National Rank,Arizona St.,2003,1218
Role Player,NA,Jamal Hill,,NA,Jr,32,44.9,107.2,16.8,22.4,48.6,50.8,4.3,6.5,6.5,14.2,0.5,0.6,2.6,1.8,15.7,22,29,0.759,48,108,0.444,28,77,0.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,NA,NA,344,NA,NA,NA,NA,434,National Rank,Arizona St.,2003,17258
Role Player,NA,Kenny Crandall,,NA,,28,17.1,113.3,16.2,17.8,44.6,51.1,3.7,17,17.2,16.1,0.5,0.8,1.6,2.7,35.7,17,20,0.85,4,8,0.5,14,48,0.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona St.,2003,18510
Limited Role,NA,Kyle Dodd,6-0,175,Sr,32,47.9,121.6,12.5,11,51.5,54.9,1.7,27.4,27.4,16.3,0.2,1.8,2.6,2.4,48.5,31,47,0.66,35,70,0.5,10,27,0.37,NA,33,NA,NA,NA,NA,NA,NA,124,359,NA,NA,328,NA,NA,NA,NA,NA,National Rank,Arizona St.,2003,18335
Limited Role,NA,Donnell Knight,6-7,200,Sr,30,47.2,104.4,15.7,14.6,49.6,52.6,9.3,10.9,10.9,21.6,1.6,0.9,4.4,2.7,41.7,34,53,0.642,57,103,0.553,4,24,0.167,NA,NA,NA,NA,NA,NA,354,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,National Rank,Arizona St.,2003,18338
Benchwarmer,NA,Chris Osborne,6-9,240,,18,7.3,83.9,17.1,17.2,47.8,49.4,6.3,0,0,28.7,2.1,1.2,8.9,2.4,30.4,4,7,0.571,11,23,0.478,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona St.,2003,34779
Benchwarmer,NA,Justin Allen,,NA,Jr,19,7.2,97.9,11.6,15.8,40.5,37.1,10.1,1.7,1.7,5.3,0,0.6,3.9,1.7,19,0,4,0,1,5,0.2,5,16,0.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona St.,2003,17889
Benchwarmer,NA,Dewy Dewitt,6-8,227,,7,2,86.8,15.9,10.8,25,51.1,0,0,0,27.9,0,0,3.1,5.8,150,5,6,0.833,1,1,0.999,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona St.,2003,36978
Major Contributor,NA,Kendrick Davis,,NA,,28,53.7,103.2,25.4,30.6,46.1,50.2,2,17,17.3,17.9,0,1,3.1,3.1,26.2,53,67,0.791,55,132,0.417,42,124,0.339,NA,NA,238,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,NA,NA,National Rank,Arkansas,2003,3376
Major Contributor,NA,Wen Mukubu,,NA,,21,15.2,74.4,24.2,23.3,34.5,36.1,9.6,13.4,13.4,24.7,0.7,3.9,4,3.7,43.6,10,24,0.417,16,39,0.41,2,16,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas,2003,3699
Significant Contributor,NA,Eric Ferguson,,NA,,28,83.2,84.2,23.4,22.9,42.9,45.3,1.5,22,22.5,29.8,0.2,3.3,3,2.6,28.7,51,85,0.6,58,146,0.397,46,150,0.307,181,NA,428,NA,NA,NA,NA,NA,271,NA,NA,173,NA,NA,NA,NA,NA,NA,National Rank,Arkansas,2003,835
Significant Contributor,NA,Dionisio Gomez,6-8,218,Sr,28,63.7,90.4,21.6,19.7,48.2,49.9,11.4,10,10,27.4,2.7,1.8,5.1,3,40.5,44,79,0.557,85,178,0.478,6,17,0.353,NA,NA,NA,NA,NA,NA,143,205,NA,NA,384,NA,NA,NA,404,NA,NA,NA,National Rank,Arkansas,2003,18260
Significant Contributor,NA,Jonathon Modica,,NA,,28,61.5,106.1,23.9,26.3,52.6,55,8.8,6.6,6.6,19.2,0.3,2.5,4.2,3.4,34.9,58,88,0.659,86,166,0.518,31,86,0.36,NA,NA,381,282,394,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454,National Rank,Arkansas,2003,1509
Role Player,NA,Michael Jones,,NA,So,27,39.6,91.3,18.9,22.6,45.7,47.7,3.7,5.2,5.2,24.2,2,0.5,3,1.7,16.5,16,23,0.696,20,56,0.357,29,83,0.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas,2003,36593
Role Player,NA,Alonzo Lane,6-7,246,Sr,28,37.2,96.5,17.1,13.1,38.2,49.1,8.4,6.5,6.5,20.9,2.4,1.1,6.4,4.8,105.3,54,80,0.675,29,76,0.382,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas,2003,18395
Role Player,NA,Rashard Sullivan,,NA,Fr,28,33.5,71.5,16.5,13.4,40,39.5,9.3,6.2,6.2,31.9,4.2,2.1,5.4,2.6,48.6,12,34,0.353,28,70,0.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas,2003,2186
Limited Role,NA,Carl Baker,6-8,209,Sr,27,55.4,82.2,12.5,12.4,33.2,37.4,7,10.4,10.4,26.1,3.1,1.5,2.3,1.6,26.2,19,28,0.679,25,73,0.342,7,34,0.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324,NA,161,NA,NA,NA,NA,NA,National Rank,Arkansas,2003,18301
Limited Role,NA,Larry Satchell,6-9,227,Sr,24,37.1,86.3,13.6,10.2,54.2,51.6,11.5,3.6,3.6,31.6,7.9,1.4,7.4,2.4,55.9,13,33,0.394,32,59,0.542,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas,2003,18398
Limited Role,NA,Blake Eddins,6-7,213,Sr,23,15.4,97.7,12.1,18,34.9,34.1,7.6,12.2,12.2,5.7,0,1.7,4.7,0.9,4.7,0,2,0,6,10,0.6,6,33,0.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas,2003,18524
Benchwarmer,NA,Jamar Blackmon,,NA,,13,3.9,104.3,14.4,9.8,41.7,53.7,9.9,18,18.2,28.1,0,2.7,5.5,3.1,83.3,4,5,0.8,1,3,0.333,1,3,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas,2003,35247
Go-to Guys,NA,Nick Zachery,,NA,Jr,29,55.6,102.5,31.2,38.8,50.9,54,1.1,24.1,24.1,18.9,0.6,3.2,2.7,3.2,22.6,61,77,0.792,46,129,0.357,85,212,0.401,NA,NA,22,3,NA,NA,NA,NA,228,NA,NA,19,378,NA,NA,272,NA,193,National Rank,Arkansas Little Rock,2003,17923
Major Contributor,NA,Jibrahn Ike,6-2,190,Sr,30,69,103.3,24.7,26.7,52.2,58,2.7,12.2,12.2,22,0.4,3,2.6,3.8,41.9,101,122,0.828,83,174,0.477,46,117,0.393,NA,NA,292,255,415,257,NA,NA,NA,NA,NA,252,322,358,372,132,NA,235,National Rank,Arkansas Little Rock,2003,36562
Significant Contributor,NA,Jamal Holden,,NA,So,18,28,103.7,23.4,22.8,47.5,53.3,13.1,6.5,6.5,17.4,3.6,0.5,5.7,4.8,63.4,44,64,0.688,48,101,0.475,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas Little Rock,2003,17366
Significant Contributor,NA,Danny McCall,6-7,230,Sr,27,26,112.6,20,21.2,50.6,55.8,12.5,5.6,5.6,13.7,3.2,1.3,3.9,3.9,54,34,47,0.723,44,87,0.506,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas Little Rock,2003,36553
Significant Contributor,NA,Darius Eason,,NA,So,23,16.8,70.1,20.7,15.1,50,47.7,7.9,6.9,6.9,38.2,5.5,0.8,7.7,3.2,60,9,24,0.375,20,40,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas Little Rock,2003,1246
Role Player,NA,Mark Green,6-2,175,Sr,30,75.5,105.1,19,22.4,54.3,56.8,2.4,11.6,11.6,19.5,0.6,1.7,2.8,2.5,28.1,54,75,0.72,76,136,0.559,46,131,0.351,463,NA,NA,NA,276,343,NA,NA,NA,NA,NA,NA,445,NA,NA,NA,226,NA,National Rank,Arkansas Little Rock,2003,36565
Role Player,NA,Columbus Willis,,NA,,28,48.3,100.7,16.7,13.4,56.9,58.7,7.8,11,11.7,26.5,1.4,2,5.2,3.3,70.6,44,72,0.611,58,102,0.569,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,NA,National Rank,Arkansas Little Rock,2003,1707
Role Player,NA,Jake Yancey,6-10,240,Jr,22,40.8,91.9,18.6,14.4,55.9,55.8,9.2,7.8,7.8,28.8,3.7,1.4,5.6,3.7,75.3,37,70,0.529,52,92,0.565,0,1,0,NA,NA,NA,NA,NA,NA,361,115,NA,NA,243,NA,NA,394,NA,NA,191,NA,National Rank,Arkansas Little Rock,2003,36559
Role Player,NA,Josh Jacobs,,NA,So,20,14.1,76.3,16.6,14.4,46.9,49.2,7.2,1.1,1.1,34.4,0,1.3,6,2.5,43.7,8,14,0.571,12,22,0.545,2,10,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas Little Rock,2003,1808
Role Player,NA,Nick Jones,6-7,220,Sr,11,13.1,104.4,19.3,18.8,52.6,55.6,7,10.7,10.7,18.7,0.6,2.9,3,4,61.5,15,24,0.625,19,34,0.559,1,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas Little Rock,2003,17674
Limited Role,NA,Tony Travis,6-0,185,Jr,28,60.1,99.2,13.6,10.6,49.5,57,2.4,17,17.6,30.3,0.4,2.2,3.2,2.4,58.4,47,59,0.797,26,61,0.426,16,40,0.4,NA,NA,NA,NA,NA,332,NA,NA,5,NA,NA,NA,NA,NA,102,NA,NA,NA,National Rank,Arkansas Little Rock,2003,37911
Limited Role,NA,Kimmo Muurinen,,NA,Fr,21,20.9,98.2,14.9,11.2,52.7,55.2,8.8,12.2,12.2,27.4,0.8,1.6,5.6,3,73,16,27,0.593,18,31,0.581,1,6,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas Little Rock,2003,17569
Limited Role,NA,Justin Stuckey,,NA,So,21,16.7,81.1,12.8,11,43.1,44.2,3.1,15,15.4,33.5,0.5,0.6,4.5,1.5,27.6,4,8,0.5,5,14,0.357,5,15,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas Little Rock,2003,17909
Limited Role,NA,Richard Hardman,,NA,So,22,13.4,91.5,13.9,9,68.4,66.6,12.2,5.9,5.9,40.9,0,0.4,4.4,1.9,47.4,5,9,0.556,10,15,0.667,2,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas Little Rock,2003,1171
Benchwarmer,NA,Jermain Speights,,NA,,4,2.1,33.3,14.8,3,0,0,0,26.4,26.4,60.8,0,0,3.1,2.4,200,0,2,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas Little Rock,2003,36561
Go-to Guys,NA,Kory McKee,6-6,200,Sr,24,46.8,83.3,28.5,32.3,43.5,47.4,6.9,15.8,15.8,21.8,3.3,3.9,5.2,4.3,23.9,43,55,0.782,82,174,0.471,12,56,0.214,NA,NA,99,48,NA,NA,NA,306,NA,NA,337,79,NA,NA,NA,NA,NA,NA,National Rank,Arkansas Pine Bluff,2003,18341
